Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,482556,-,-,-,39.93,-105.06,0,1641,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2011,1,3,3,30,0,0,-5.300000000000001
2011,1,3,4,30,0,0,-5.800000000000001
2011,1,3,5,30,0,0,-6.1000000000000005
2011,1,3,6,30,0,0,-6.300000000000001
2011,1,3,7,30,0,0,-6.2
2011,1,3,8,30,0,0,-6
2011,1,3,9,30,0,0,-6
2011,1,3,10,30,0,0,-6
2011,1,3,11,30,0,0,-6
2011,1,3,12,30,0,0,-6.5
2011,1,3,13,30,0,0,-7.6000000000000005
2011,1,3,14,30,0,0,-6.9
2011,1,3,15,30,69,0,-4.3
2011,1,3,16,30,47,895,-2
2011,1,3,17,30,56,960,-0.1
2011,1,3,18,30,59,989,1
2011,1,3,19,30,60,990,1.5
2011,1,3,20,30,58,965,1.4000000000000001
2011,1,3,21,30,51,907,0.4
2011,1,3,22,30,39,772,-1.7000000000000002
2011,1,3,23,30,15,396,-4.2
2011,1,4,0,30,0,0,-5.7
2011,1,4,1,30,0,0,-6.7
2011,1,4,2,30,0,0,-7.6000000000000005
2011,1,4,3,30,0,0,-8.200000000000001
2011,1,4,4,30,0,0,-8.5
2011,1,4,5,30,0,0,-8.6
2011,1,4,6,30,0,0,-8.700000000000001
2011,1,4,7,30,0,0,-8.6
2011,1,4,8,30,0,0,-8.6
2011,1,4,9,30,0,0,-8.6
2011,1,4,10,30,0,0,-8.700000000000001
2011,1,4,11,30,0,0,-8.9
2011,1,4,12,30,0,0,-9
2011,1,4,13,30,0,0,-8.8
2011,1,4,14,30,0,0,-7.1000000000000005
2011,1,4,15,30,32,770,-3.8000000000000003
2011,1,4,16,30,44,917,-0.4
2011,1,4,17,30,53,980,2.2
2011,1,4,18,30,58,1005,3.4000000000000004
2011,1,4,19,30,58,996,3.6
2011,1,4,20,30,55,974,3.2
2011,1,4,21,30,50,925,1.8
2011,1,4,22,30,38,796,-0.6000000000000001
2011,1,4,23,30,16,429,-2.6
2011,1,5,0,30,0,0,-3.4000000000000004
2011,1,5,1,30,0,0,-3.7
2011,1,5,2,30,0,0,-3.8000000000000003
2011,1,5,3,30,0,0,-3.6
2011,1,5,4,30,0,0,-3.7
2011,1,5,5,30,0,0,-4.2
2011,1,5,6,30,0,0,-4.9
2011,1,5,7,30,0,0,-5.300000000000001
2011,1,5,8,30,0,0,-5.5
2011,1,5,9,30,0,0,-5.1000000000000005
2011,1,5,10,30,0,0,-4.4
2011,1,5,11,30,0,0,-3.9000000000000004
2011,1,5,12,30,0,0,-3.6
2011,1,5,13,30,0,0,-3.5
2011,1,5,14,30,0,0,-2.7
2011,1,5,15,30,83,7,-1.3
2011,1,5,16,30,102,2,0.4
2011,1,5,17,30,215,325,2.2
2011,1,5,18,30,290,78,3.2
2011,1,5,19,30,253,369,3.1
2011,1,5,20,30,208,427,2.3000000000000003
2011,1,5,21,30,197,132,1.7000000000000002
2011,1,5,22,30,40,754,0.4
2011,1,5,23,30,16,396,-1.2000000000000002
2011,1,6,0,30,0,0,-1.9000000000000001
2011,1,6,1,30,0,0,-2.3000000000000003
2011,1,6,2,30,0,0,-2.8000000000000003
2011,1,6,3,30,0,0,-3.1
2011,1,6,4,30,0,0,-3.3000000000000003
2011,1,6,5,30,0,0,-3.5
2011,1,6,6,30,0,0,-3.7
2011,1,6,7,30,0,0,-3.8000000000000003
2011,1,6,8,30,0,0,-3.7
2011,1,6,9,30,0,0,-3.4000000000000004
2011,1,6,10,30,0,0,-2.9000000000000004
2011,1,6,11,30,0,0,-2.2
2011,1,6,12,30,0,0,-1.7000000000000002
2011,1,6,13,30,0,0,-1.4000000000000001
2011,1,6,14,30,0,0,-0.5
2011,1,6,15,30,92,18,1.7000000000000002
2011,1,6,16,30,71,0,4.1000000000000005
2011,1,6,17,30,252,99,5.800000000000001
2011,1,6,18,30,261,277,6.9
2011,1,6,19,30,269,239,7.300000000000001
2011,1,6,20,30,227,319,7.1000000000000005
2011,1,6,21,30,192,216,5.800000000000001
2011,1,6,22,30,34,774,3.3000000000000003
2011,1,6,23,30,23,3,1.3
2011,1,7,0,30,0,0,0.7000000000000001
2011,1,7,1,30,0,0,0.8
2011,1,7,2,30,0,0,0.9
2011,1,7,3,30,0,0,0.9
2011,1,7,4,30,0,0,0.8
2011,1,7,5,30,0,0,0.7000000000000001
2011,1,7,6,30,0,0,0.6000000000000001
2011,1,7,7,30,0,0,0.5
2011,1,7,8,30,0,0,0.4
2011,1,7,9,30,0,0,0.2
2011,1,7,10,30,0,0,0.1
2011,1,7,11,30,0,0,-0.1
2011,1,7,12,30,0,0,-0.30000000000000004
2011,1,7,13,30,0,0,-0.30000000000000004
2011,1,7,14,30,0,0,0.6000000000000001
2011,1,7,15,30,29,718,2.5
2011,1,7,16,30,40,865,4.5
2011,1,7,17,30,46,931,6.2
2011,1,7,18,30,49,965,7.1000000000000005
2011,1,7,19,30,49,968,7.4
2011,1,7,20,30,48,944,7
2011,1,7,21,30,45,883,5.5
2011,1,7,22,30,36,753,2.4000000000000004
2011,1,7,23,30,17,404,-0.8
2011,1,8,0,30,0,0,-2.3000000000000003
2011,1,8,1,30,0,0,-2.4000000000000004
2011,1,8,2,30,0,0,-2
2011,1,8,3,30,0,0,-1.4000000000000001
2011,1,8,4,30,0,0,-1
2011,1,8,5,30,0,0,-0.8
2011,1,8,6,30,0,0,-0.9
2011,1,8,7,30,0,0,-0.9
2011,1,8,8,30,0,0,-0.9
2011,1,8,9,30,0,0,-1
2011,1,8,10,30,0,0,-1
2011,1,8,11,30,0,0,-1
2011,1,8,12,30,0,0,-0.9
2011,1,8,13,30,0,0,-0.6000000000000001
2011,1,8,14,30,0,0,0.9
2011,1,8,15,30,31,715,3.7
2011,1,8,16,30,40,867,6.5
2011,1,8,17,30,142,566,8.700000000000001
2011,1,8,18,30,225,285,9.8
2011,1,8,19,30,222,286,10
2011,1,8,20,30,214,73,9.200000000000001
2011,1,8,21,30,147,29,6.800000000000001
2011,1,8,22,30,5,0,3.9000000000000004
2011,1,8,23,30,6,0,2.1
2011,1,9,0,30,0,0,1.1
2011,1,9,1,30,0,0,0.7000000000000001
2011,1,9,2,30,0,0,0.6000000000000001
2011,1,9,3,30,0,0,0.7000000000000001
2011,1,9,4,30,0,0,0.4
2011,1,9,5,30,0,0,-0.2
2011,1,9,6,30,0,0,-0.5
2011,1,9,7,30,0,0,-0.6000000000000001
2011,1,9,8,30,0,0,-0.8
2011,1,9,9,30,0,0,-1.2000000000000002
2011,1,9,10,30,0,0,-1.6
2011,1,9,11,30,0,0,-2.1
2011,1,9,12,30,0,0,-2.7
2011,1,9,13,30,0,0,-3.2
2011,1,9,14,30,0,0,-3.3000000000000003
2011,1,9,15,30,10,0,-2.8000000000000003
2011,1,9,16,30,42,0,-2.1
2011,1,9,17,30,224,38,-1.9000000000000001
2011,1,9,18,30,291,52,-2.2
2011,1,9,19,30,190,4,-3
2011,1,9,20,30,137,0,-3.8000000000000003
2011,1,9,21,30,82,0,-4.5
2011,1,9,22,30,98,6,-5.4
2011,1,9,23,30,16,0,-6.5
2011,1,10,0,30,0,0,-7.2
2011,1,10,1,30,0,0,-7.9
2011,1,10,2,30,0,0,-8.700000000000001
2011,1,10,3,30,0,0,-9.3
2011,1,10,4,30,0,0,-9.8
2011,1,10,5,30,0,0,-10.200000000000001
2011,1,10,6,30,0,0,-10.700000000000001
2011,1,10,7,30,0,0,-11.200000000000001
2011,1,10,8,30,0,0,-11.8
2011,1,10,9,30,0,0,-12.3
2011,1,10,10,30,0,0,-12.9
2011,1,10,11,30,0,0,-13.4
2011,1,10,12,30,0,0,-13.700000000000001
2011,1,10,13,30,0,0,-13.8
2011,1,10,14,30,0,0,-13.4
2011,1,10,15,30,45,703,-12.200000000000001
2011,1,10,16,30,61,880,-10.9
2011,1,10,17,30,70,959,-9.8
2011,1,10,18,30,72,998,-8.9
2011,1,10,19,30,71,1002,-8.4
2011,1,10,20,30,67,982,-8.200000000000001
2011,1,10,21,30,60,922,-8.4
2011,1,10,22,30,45,797,-9.3
2011,1,10,23,30,20,463,-10.8
2011,1,11,0,30,0,0,-12.200000000000001
2011,1,11,1,30,0,0,-13.200000000000001
2011,1,11,2,30,0,0,-13.9
2011,1,11,3,30,0,0,-14.4
2011,1,11,4,30,0,0,-14.700000000000001
2011,1,11,5,30,0,0,-14.9
2011,1,11,6,30,0,0,-15.100000000000001
2011,1,11,7,30,0,0,-15.200000000000001
2011,1,11,8,30,0,0,-15.200000000000001
2011,1,11,9,30,0,0,-15.200000000000001
2011,1,11,10,30,0,0,-15.200000000000001
2011,1,11,11,30,0,0,-15.100000000000001
2011,1,11,12,30,0,0,-15.100000000000001
2011,1,11,13,30,0,0,-15.100000000000001
2011,1,11,14,30,0,0,-13.700000000000001
2011,1,11,15,30,34,813,-10.600000000000001
2011,1,11,16,30,46,958,-7.9
2011,1,11,17,30,54,1022,-6
2011,1,11,18,30,61,1046,-4.5
2011,1,11,19,30,60,1028,-3.6
2011,1,11,20,30,56,1010,-3.3000000000000003
2011,1,11,21,30,52,953,-4
2011,1,11,22,30,134,4,-6.4
2011,1,11,23,30,31,2,-9.200000000000001
2011,1,12,0,30,0,0,-11
2011,1,12,1,30,0,0,-12.200000000000001
2011,1,12,2,30,0,0,-13
2011,1,12,3,30,0,0,-13.700000000000001
2011,1,12,4,30,0,0,-14.100000000000001
2011,1,12,5,30,0,0,-14.3
2011,1,12,6,30,0,0,-14.4
2011,1,12,7,30,0,0,-14.4
2011,1,12,8,30,0,0,-14.3
2011,1,12,9,30,0,0,-14.100000000000001
2011,1,12,10,30,0,0,-13.9
2011,1,12,11,30,0,0,-13.600000000000001
2011,1,12,12,30,0,0,-13.3
2011,1,12,13,30,0,0,-12.8
2011,1,12,14,30,3,0,-11
2011,1,12,15,30,23,0,-7.5
2011,1,12,16,30,103,2,-3.3000000000000003
2011,1,12,17,30,224,28,0.6000000000000001
2011,1,12,18,30,60,977,3.3000000000000003
2011,1,12,19,30,61,981,4.7
2011,1,12,20,30,58,960,5
2011,1,12,21,30,52,906,4
2011,1,12,22,30,84,3,1.5
2011,1,12,23,30,33,4,-0.5
2011,1,13,0,30,0,0,-1.3
2011,1,13,1,30,0,0,-1.8
2011,1,13,2,30,0,0,-2.5
2011,1,13,3,30,0,0,-3
2011,1,13,4,30,0,0,-3.2
2011,1,13,5,30,0,0,-3.1
2011,1,13,6,30,0,0,-3
2011,1,13,7,30,0,0,-2.9000000000000004
2011,1,13,8,30,0,0,-2.8000000000000003
2011,1,13,9,30,0,0,-2.8000000000000003
2011,1,13,10,30,0,0,-2.7
2011,1,13,11,30,0,0,-2.4000000000000004
2011,1,13,12,30,0,0,-1.9000000000000001
2011,1,13,13,30,0,0,-1.3
2011,1,13,14,30,4,0,-0.4
2011,1,13,15,30,43,0,1.5
2011,1,13,16,30,49,860,3.9000000000000004
2011,1,13,17,30,56,936,6.2
2011,1,13,18,30,57,970,7.7
2011,1,13,19,30,284,141,8.5
2011,1,13,20,30,56,951,8.5
2011,1,13,21,30,49,898,6.9
2011,1,13,22,30,115,3,3.6
2011,1,13,23,30,34,5,0.7000000000000001
2011,1,14,0,30,0,0,-0.5
2011,1,14,1,30,0,0,-0.5
2011,1,14,2,30,0,0,0.30000000000000004
2011,1,14,3,30,0,0,1.2000000000000002
2011,1,14,4,30,0,0,1.6
2011,1,14,5,30,0,0,1.4000000000000001
2011,1,14,6,30,0,0,0.9
2011,1,14,7,30,0,0,0.9
2011,1,14,8,30,0,0,0.9
2011,1,14,9,30,0,0,0.4
2011,1,14,10,30,0,0,0
2011,1,14,11,30,0,0,-0.2
2011,1,14,12,30,0,0,-0.1
2011,1,14,13,30,0,0,-0.2
2011,1,14,14,30,11,276,0.8
2011,1,14,15,30,34,734,3.2
2011,1,14,16,30,45,884,5.2
2011,1,14,17,30,52,950,7
2011,1,14,18,30,58,976,8.1
2011,1,14,19,30,62,982,8.700000000000001
2011,1,14,20,30,60,960,8.5
2011,1,14,21,30,53,907,7.1000000000000005
2011,1,14,22,30,43,786,4.4
2011,1,14,23,30,33,1,2.1
2011,1,15,0,30,0,0,0.9
2011,1,15,1,30,0,0,-0.2
2011,1,15,2,30,0,0,-1
2011,1,15,3,30,0,0,-1.4000000000000001
2011,1,15,4,30,0,0,-1.3
2011,1,15,5,30,0,0,-1.2000000000000002
2011,1,15,6,30,0,0,-1.1
2011,1,15,7,30,0,0,-1.1
2011,1,15,8,30,0,0,-1
2011,1,15,9,30,0,0,-0.5
2011,1,15,10,30,0,0,-0.2
2011,1,15,11,30,0,0,-0.30000000000000004
2011,1,15,12,30,0,0,-0.1
2011,1,15,13,30,0,0,0.2
2011,1,15,14,30,7,0,1.3
2011,1,15,15,30,90,13,3.5
2011,1,15,16,30,71,1,6
2011,1,15,17,30,124,2,8.3
2011,1,15,18,30,72,0,9.4
2011,1,15,19,30,84,0,9.3
2011,1,15,20,30,110,1,7.800000000000001
2011,1,15,21,30,115,4,5.4
2011,1,15,22,30,89,5,3
2011,1,15,23,30,41,9,1.5
2011,1,16,0,30,0,0,1.3
2011,1,16,1,30,0,0,1.1
2011,1,16,2,30,0,0,-0.1
2011,1,16,3,30,0,0,-1.3
2011,1,16,4,30,0,0,-1.8
2011,1,16,5,30,0,0,-1.3
2011,1,16,6,30,0,0,-0.8
2011,1,16,7,30,0,0,-0.9
2011,1,16,8,30,0,0,-1.1
2011,1,16,9,30,0,0,-1.3
2011,1,16,10,30,0,0,-1.6
2011,1,16,11,30,0,0,-1.7000000000000002
2011,1,16,12,30,0,0,-1.7000000000000002
2011,1,16,13,30,0,0,-1.6
2011,1,16,14,30,8,0,-0.1
2011,1,16,15,30,110,61,2.5
2011,1,16,16,30,196,110,4.6000000000000005
2011,1,16,17,30,211,19,5.7
2011,1,16,18,30,289,64,6.300000000000001
2011,1,16,19,30,201,7,6.9
2011,1,16,20,30,116,1,7.300000000000001
2011,1,16,21,30,213,63,6.9
2011,1,16,22,30,107,341,5.4
2011,1,16,23,30,42,18,3.8000000000000003
2011,1,17,0,30,0,0,3.1
2011,1,17,1,30,0,0,2.6
2011,1,17,2,30,0,0,2.3000000000000003
2011,1,17,3,30,0,0,2.5
2011,1,17,4,30,0,0,3.1
2011,1,17,5,30,0,0,3.3000000000000003
2011,1,17,6,30,0,0,3.2
2011,1,17,7,30,0,0,3.3000000000000003
2011,1,17,8,30,0,0,3.6
2011,1,17,9,30,0,0,3.5
2011,1,17,10,30,0,0,3.2
2011,1,17,11,30,0,0,2.7
2011,1,17,12,30,0,0,2
2011,1,17,13,30,0,0,2.1
2011,1,17,14,30,7,0,4.1000000000000005
2011,1,17,15,30,31,736,7.1000000000000005
2011,1,17,16,30,40,890,9.200000000000001
2011,1,17,17,30,158,501,10.100000000000001
2011,1,17,18,30,161,592,10.5
2011,1,17,19,30,132,792,10.4
2011,1,17,20,30,261,220,10.100000000000001
2011,1,17,21,30,115,680,9
2011,1,17,22,30,122,186,6.5
2011,1,17,23,30,41,12,3.7
2011,1,18,0,30,0,0,2.1
2011,1,18,1,30,0,0,1.8
2011,1,18,2,30,0,0,1.9000000000000001
2011,1,18,3,30,0,0,1.6
2011,1,18,4,30,0,0,1.1
2011,1,18,5,30,0,0,0.6000000000000001
2011,1,18,6,30,0,0,0.1
2011,1,18,7,30,0,0,-0.30000000000000004
2011,1,18,8,30,0,0,-0.1
2011,1,18,9,30,0,0,0
2011,1,18,10,30,0,0,-0.8
2011,1,18,11,30,0,0,-1.5
2011,1,18,12,30,0,0,-1.7000000000000002
2011,1,18,13,30,0,0,-1.7000000000000002
2011,1,18,14,30,8,0,0.1
2011,1,18,15,30,108,35,3.1
2011,1,18,16,30,40,906,5.6000000000000005
2011,1,18,17,30,47,968,7.2
2011,1,18,18,30,274,283,8.1
2011,1,18,19,30,218,390,8.5
2011,1,18,20,30,58,0,8.5
2011,1,18,21,30,19,0,7.5
2011,1,18,22,30,123,191,5.2
2011,1,18,23,30,34,4,3.2
2011,1,19,0,30,0,0,2.3000000000000003
2011,1,19,1,30,0,0,1.3
2011,1,19,2,30,0,0,0.1
2011,1,19,3,30,0,0,-0.8
2011,1,19,4,30,0,0,-1.1
2011,1,19,5,30,0,0,-1.2000000000000002
2011,1,19,6,30,0,0,-1
2011,1,19,7,30,0,0,-1
2011,1,19,8,30,0,0,-1.2000000000000002
2011,1,19,9,30,0,0,-1.6
2011,1,19,10,30,0,0,-2
2011,1,19,11,30,0,0,-2.1
2011,1,19,12,30,0,0,-2
2011,1,19,13,30,0,0,-1.9000000000000001
2011,1,19,14,30,9,0,-0.4
2011,1,19,15,30,100,159,1.8
2011,1,19,16,30,134,415,3.4000000000000004
2011,1,19,17,30,208,281,4.1000000000000005
2011,1,19,18,30,284,236,3.6
2011,1,19,19,30,64,951,2.2
2011,1,19,20,30,90,1,0.4
2011,1,19,21,30,100,2,-1.6
2011,1,19,22,30,22,0,-3.7
2011,1,19,23,30,22,0,-5.4
2011,1,20,0,30,0,0,-6.6000000000000005
2011,1,20,1,30,0,0,-7.2
2011,1,20,2,30,0,0,-7.6000000000000005
2011,1,20,3,30,0,0,-7.7
2011,1,20,4,30,0,0,-7.6000000000000005
2011,1,20,5,30,0,0,-7.6000000000000005
2011,1,20,6,30,0,0,-7.7
2011,1,20,7,30,0,0,-7.800000000000001
2011,1,20,8,30,0,0,-7.800000000000001
2011,1,20,9,30,0,0,-7.800000000000001
2011,1,20,10,30,0,0,-7.800000000000001
2011,1,20,11,30,0,0,-7.800000000000001
2011,1,20,12,30,0,0,-7.800000000000001
2011,1,20,13,30,0,0,-7.7
2011,1,20,14,30,13,343,-6.6000000000000005
2011,1,20,15,30,39,777,-4.5
2011,1,20,16,30,53,920,-2.5
2011,1,20,17,30,60,986,-0.9
2011,1,20,18,30,62,1019,0.5
2011,1,20,19,30,61,1025,1.5
2011,1,20,20,30,56,1011,2
2011,1,20,21,30,51,951,1.9000000000000001
2011,1,20,22,30,40,852,0.6000000000000001
2011,1,20,23,30,52,14,-1
2011,1,21,0,30,0,0,-1.9000000000000001
2011,1,21,1,30,0,0,-2.3000000000000003
2011,1,21,2,30,0,0,-2.1
2011,1,21,3,30,0,0,-1.8
2011,1,21,4,30,0,0,-1.6
2011,1,21,5,30,0,0,-1.7000000000000002
2011,1,21,6,30,0,0,-1.8
2011,1,21,7,30,0,0,-1.9000000000000001
2011,1,21,8,30,0,0,-2
2011,1,21,9,30,0,0,-2
2011,1,21,10,30,0,0,-2.1
2011,1,21,11,30,0,0,-2.5
2011,1,21,12,30,0,0,-3
2011,1,21,13,30,0,0,-2.9000000000000004
2011,1,21,14,30,13,1,-1.6
2011,1,21,15,30,34,772,0.30000000000000004
2011,1,21,16,30,44,915,2
2011,1,21,17,30,50,978,3.3000000000000003
2011,1,21,18,30,52,1019,4
2011,1,21,19,30,52,1024,4.2
2011,1,21,20,30,52,1003,4.1000000000000005
2011,1,21,21,30,47,958,3.2
2011,1,21,22,30,39,857,0.8
2011,1,21,23,30,24,594,-1.7000000000000002
2011,1,22,0,30,0,0,-2.3000000000000003
2011,1,22,1,30,0,0,-2.7
2011,1,22,2,30,0,0,-3.6
2011,1,22,3,30,0,0,-4
2011,1,22,4,30,0,0,-3.7
2011,1,22,5,30,0,0,-3.3000000000000003
2011,1,22,6,30,0,0,-2.5
2011,1,22,7,30,0,0,-1.7000000000000002
2011,1,22,8,30,0,0,-1.3
2011,1,22,9,30,0,0,-1
2011,1,22,10,30,0,0,-0.7000000000000001
2011,1,22,11,30,0,0,-0.30000000000000004
2011,1,22,12,30,0,0,-0.30000000000000004
2011,1,22,13,30,0,0,-0.4
2011,1,22,14,30,14,1,0.8
2011,1,22,15,30,108,15,3
2011,1,22,16,30,46,911,4.3
2011,1,22,17,30,274,105,4.5
2011,1,22,18,30,251,79,4.4
2011,1,22,19,30,218,452,4.2
2011,1,22,20,30,9,0,3.7
2011,1,22,21,30,12,0,2.8000000000000003
2011,1,22,22,30,4,0,0.7000000000000001
2011,1,22,23,30,51,150,-1.6
2011,1,23,0,30,0,0,-2.6
2011,1,23,1,30,0,0,-2.7
2011,1,23,2,30,0,0,-2.6
2011,1,23,3,30,0,0,-2.6
2011,1,23,4,30,0,0,-2.8000000000000003
2011,1,23,5,30,0,0,-3.4000000000000004
2011,1,23,6,30,0,0,-4.2
2011,1,23,7,30,0,0,-5.2
2011,1,23,8,30,0,0,-6.2
2011,1,23,9,30,0,0,-6.800000000000001
2011,1,23,10,30,0,0,-6.9
2011,1,23,11,30,0,0,-7.2
2011,1,23,12,30,0,0,-7.6000000000000005
2011,1,23,13,30,0,0,-7.5
2011,1,23,14,30,13,382,-5.6000000000000005
2011,1,23,15,30,35,790,-2.1
2011,1,23,16,30,187,264,1.1
2011,1,23,17,30,53,985,3
2011,1,23,18,30,245,353,3.8000000000000003
2011,1,23,19,30,258,55,4
2011,1,23,20,30,224,34,3.5
2011,1,23,21,30,199,68,2.4000000000000004
2011,1,23,22,30,127,292,0.7000000000000001
2011,1,23,23,30,47,8,-1.2000000000000002
2011,1,24,0,30,0,0,-2.1
2011,1,24,1,30,0,0,-2.3000000000000003
2011,1,24,2,30,0,0,-2.5
2011,1,24,3,30,0,0,-2.9000000000000004
2011,1,24,4,30,0,0,-3.2
2011,1,24,5,30,0,0,-3
2011,1,24,6,30,0,0,-2.6
2011,1,24,7,30,0,0,-2.6
2011,1,24,8,30,0,0,-3
2011,1,24,9,30,0,0,-3.3000000000000003
2011,1,24,10,30,0,0,-3.4000000000000004
2011,1,24,11,30,0,0,-3.5
2011,1,24,12,30,0,0,-3.4000000000000004
2011,1,24,13,30,0,0,-3.5
2011,1,24,14,30,11,0,-3.1
2011,1,24,15,30,82,8,-1.9000000000000001
2011,1,24,16,30,34,0,-0.7000000000000001
2011,1,24,17,30,193,403,0.4
2011,1,24,18,30,49,1020,1.3
2011,1,24,19,30,48,1026,1.7000000000000002
2011,1,24,20,30,238,297,1.6
2011,1,24,21,30,171,437,0.8
2011,1,24,22,30,38,884,-1.2000000000000002
2011,1,24,23,30,24,646,-3.7
2011,1,25,0,30,0,0,-4.6000000000000005
2011,1,25,1,30,0,0,-4.800000000000001
2011,1,25,2,30,0,0,-5.7
2011,1,25,3,30,0,0,-6.6000000000000005
2011,1,25,4,30,0,0,-7.300000000000001
2011,1,25,5,30,0,0,-7.800000000000001
2011,1,25,6,30,0,0,-8
2011,1,25,7,30,0,0,-8.200000000000001
2011,1,25,8,30,0,0,-8.200000000000001
2011,1,25,9,30,0,0,-8.200000000000001
2011,1,25,10,30,0,0,-8.1
2011,1,25,11,30,0,0,-7.9
2011,1,25,12,30,0,0,-7.7
2011,1,25,13,30,0,0,-7.300000000000001
2011,1,25,14,30,12,0,-5.300000000000001
2011,1,25,15,30,108,240,-2.2
2011,1,25,16,30,133,497,1.1
2011,1,25,17,30,171,514,4
2011,1,25,18,30,184,549,5.300000000000001
2011,1,25,19,30,250,340,5.2
2011,1,25,20,30,214,30,4.4
2011,1,25,21,30,217,25,3.1
2011,1,25,22,30,143,79,1.2000000000000002
2011,1,25,23,30,56,17,-0.5
2011,1,26,0,30,0,0,-1.3
2011,1,26,1,30,0,0,-1.5
