Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,471370,-,-,-,39.93,-105.5,0,2614,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DHI,DNI,Temperature
2004,1,2,5,30,0,0,-2.5
2004,1,2,6,30,0,0,-2.4000000000000004
2004,1,2,7,30,0,0,-2.4000000000000004
2004,1,2,8,30,0,0,-2.3000000000000003
2004,1,2,9,30,0,0,-2.3000000000000003
2004,1,2,10,30,0,0,-2.5
2004,1,2,11,30,0,0,-3
2004,1,2,12,30,0,0,-3.3000000000000003
2004,1,2,13,30,0,0,-3.4000000000000004
2004,1,2,14,30,0,0,-2.7
2004,1,2,15,30,64,2,-1.3
2004,1,2,16,30,96,1,-0.30000000000000004
2004,1,2,17,30,122,1,0.2
2004,1,2,18,30,283,49,0.5
2004,1,2,19,30,311,159,0.6000000000000001
2004,1,2,20,30,242,25,0.30000000000000004
2004,1,2,21,30,210,53,-0.7000000000000001
2004,1,2,22,30,125,42,-2.3000000000000003
2004,1,2,23,30,13,0,-3.8000000000000003
2004,1,3,0,30,0,0,-4.800000000000001
2004,1,3,1,30,0,0,-5.7
2004,1,3,2,30,0,0,-6.4
2004,1,3,3,30,0,0,-6.800000000000001
2004,1,3,4,30,0,0,-7.1000000000000005
2004,1,3,5,30,0,0,-7.300000000000001
2004,1,3,6,30,0,0,-7.1000000000000005
2004,1,3,7,30,0,0,-7
2004,1,3,8,30,0,0,-6.9
2004,1,3,9,30,0,0,-6.9
2004,1,3,10,30,0,0,-6.7
2004,1,3,11,30,0,0,-6.6000000000000005
2004,1,3,12,30,0,0,-6.9
2004,1,3,13,30,0,0,-7.300000000000001
2004,1,3,14,30,0,0,-6.800000000000001
2004,1,3,15,30,86,7,-5.7
2004,1,3,16,30,69,0,-4.7
2004,1,3,17,30,64,0,-4.1000000000000005
2004,1,3,18,30,182,3,-4.1000000000000005
2004,1,3,19,30,216,6,-4.4
2004,1,3,20,30,258,30,-4.9
2004,1,3,21,30,196,25,-5.4
2004,1,3,22,30,19,0,-6
2004,1,3,23,30,16,0,-7
2004,1,4,0,30,0,0,-8
2004,1,4,1,30,0,0,-8.700000000000001
2004,1,4,2,30,0,0,-9.4
2004,1,4,3,30,0,0,-10.3
2004,1,4,4,30,0,0,-11.4
2004,1,4,5,30,0,0,-12.5
2004,1,4,6,30,0,0,-13.200000000000001
2004,1,4,7,30,0,0,-13.200000000000001
2004,1,4,8,30,0,0,-13.4
2004,1,4,9,30,0,0,-14
2004,1,4,10,30,0,0,-14.4
2004,1,4,11,30,0,0,-14.8
2004,1,4,12,30,0,0,-15.4
2004,1,4,13,30,0,0,-15.9
2004,1,4,14,30,0,0,-15.5
2004,1,4,15,30,79,4,-13.9
2004,1,4,16,30,214,78,-12.3
2004,1,4,17,30,284,216,-11.4
2004,1,4,18,30,387,79,-10.9
2004,1,4,19,30,59,1052,-10.8
2004,1,4,20,30,55,1032,-10.9
2004,1,4,21,30,48,978,-11.200000000000001
2004,1,4,22,30,36,857,-12.100000000000001
2004,1,4,23,30,15,510,-13.3
2004,1,5,0,30,0,0,-14.100000000000001
2004,1,5,1,30,0,0,-14.600000000000001
2004,1,5,2,30,0,0,-15.100000000000001
2004,1,5,3,30,0,0,-15.5
2004,1,5,4,30,0,0,-15.9
2004,1,5,5,30,0,0,-16.1
2004,1,5,6,30,0,0,-16.2
2004,1,5,7,30,0,0,-16.2
2004,1,5,8,30,0,0,-16.2
2004,1,5,9,30,0,0,-16.3
2004,1,5,10,30,0,0,-16.5
2004,1,5,11,30,0,0,-16.8
2004,1,5,12,30,0,0,-17
2004,1,5,13,30,0,0,-16.900000000000002
2004,1,5,14,30,0,0,-16
2004,1,5,15,30,25,0,-14.8
2004,1,5,16,30,26,0,-13.9
2004,1,5,17,30,255,24,-13.3
2004,1,5,18,30,181,2,-12.9
2004,1,5,19,30,339,75,-12.700000000000001
2004,1,5,20,30,312,146,-12.8
2004,1,5,21,30,217,257,-13.3
2004,1,5,22,30,35,867,-14.3
2004,1,5,23,30,16,503,-15.3
2004,1,6,0,30,0,0,-15.9
2004,1,6,1,30,0,0,-16.400000000000002
2004,1,6,2,30,0,0,-16.7
2004,1,6,3,30,0,0,-16.8
2004,1,6,4,30,0,0,-16.900000000000002
2004,1,6,5,30,0,0,-17
2004,1,6,6,30,0,0,-17.1
2004,1,6,7,30,0,0,-17.2
2004,1,6,8,30,0,0,-17.1
2004,1,6,9,30,0,0,-16.7
2004,1,6,10,30,0,0,-16.3
2004,1,6,11,30,0,0,-15.9
2004,1,6,12,30,0,0,-15.8
2004,1,6,13,30,0,0,-15.700000000000001
2004,1,6,14,30,0,0,-14.600000000000001
2004,1,6,15,30,96,214,-12.3
2004,1,6,16,30,181,251,-9.600000000000001
2004,1,6,17,30,242,313,-7.300000000000001
2004,1,6,18,30,253,405,-5.7
2004,1,6,19,30,257,403,-4.9
2004,1,6,20,30,258,302,-4.5
2004,1,6,21,30,182,337,-4.7
2004,1,6,22,30,133,13,-5.6000000000000005
2004,1,6,23,30,20,0,-6.7
2004,1,7,0,30,0,0,-7.2
2004,1,7,1,30,0,0,-7.300000000000001
2004,1,7,2,30,0,0,-7.4
2004,1,7,3,30,0,0,-7.6000000000000005
2004,1,7,4,30,0,0,-7.6000000000000005
2004,1,7,5,30,0,0,-7.4
2004,1,7,6,30,0,0,-7.5
2004,1,7,7,30,0,0,-7.7
2004,1,7,8,30,0,0,-7.5
2004,1,7,9,30,0,0,-6.9
2004,1,7,10,30,0,0,-6.2
2004,1,7,11,30,0,0,-5.800000000000001
2004,1,7,12,30,0,0,-5.6000000000000005
2004,1,7,13,30,0,0,-5.6000000000000005
2004,1,7,14,30,0,0,-5.2
2004,1,7,15,30,82,9,-3.7
2004,1,7,16,30,174,253,-1.9000000000000001
2004,1,7,17,30,245,265,-0.6000000000000001
2004,1,7,18,30,261,342,0
2004,1,7,19,30,286,259,0.30000000000000004
2004,1,7,20,30,315,75,0.2
2004,1,7,21,30,205,212,-0.5
2004,1,7,22,30,137,34,-1.9000000000000001
2004,1,7,23,30,15,0,-3.2
2004,1,8,0,30,0,0,-3.8000000000000003
2004,1,8,1,30,0,0,-3.9000000000000004
2004,1,8,2,30,0,0,-3.9000000000000004
2004,1,8,3,30,0,0,-4
2004,1,8,4,30,0,0,-4.1000000000000005
2004,1,8,5,30,0,0,-4.2
2004,1,8,6,30,0,0,-4.2
2004,1,8,7,30,0,0,-4.3
2004,1,8,8,30,0,0,-4.3
2004,1,8,9,30,0,0,-4.4
2004,1,8,10,30,0,0,-4.6000000000000005
2004,1,8,11,30,0,0,-4.800000000000001
2004,1,8,12,30,0,0,-5
2004,1,8,13,30,0,0,-5.2
2004,1,8,14,30,0,0,-4.800000000000001
2004,1,8,15,30,70,3,-3.6
2004,1,8,16,30,44,948,-2.3000000000000003
2004,1,8,17,30,51,996,-1.3
2004,1,8,18,30,53,1025,-0.6000000000000001
2004,1,8,19,30,53,1028,-0.2
2004,1,8,20,30,51,1009,-0.1
2004,1,8,21,30,45,945,-0.6000000000000001
2004,1,8,22,30,35,827,-1.8
2004,1,8,23,30,17,503,-3.2
2004,1,9,0,30,0,0,-4.1000000000000005
2004,1,9,1,30,0,0,-4.6000000000000005
2004,1,9,2,30,0,0,-5
2004,1,9,3,30,0,0,-5.300000000000001
2004,1,9,4,30,0,0,-5.5
2004,1,9,5,30,0,0,-5.6000000000000005
2004,1,9,6,30,0,0,-5.6000000000000005
2004,1,9,7,30,0,0,-5.5
2004,1,9,8,30,0,0,-5.1000000000000005
2004,1,9,9,30,0,0,-4.7
2004,1,9,10,30,0,0,-4.9
2004,1,9,11,30,0,0,-5.5
2004,1,9,12,30,0,0,-5.7
2004,1,9,13,30,0,0,-5.7
2004,1,9,14,30,0,0,-4.800000000000001
2004,1,9,15,30,30,749,-2.6
2004,1,9,16,30,42,901,-0.1
2004,1,9,17,30,49,967,1.8
2004,1,9,18,30,52,995,2.8000000000000003
2004,1,9,19,30,53,998,3.2
2004,1,9,20,30,50,978,3.1
2004,1,9,21,30,44,926,2
2004,1,9,22,30,35,808,-0.4
2004,1,9,23,30,26,0,-3.3000000000000003
2004,1,10,0,30,0,0,-5
2004,1,10,1,30,0,0,-5.300000000000001
2004,1,10,2,30,0,0,-5.6000000000000005
2004,1,10,3,30,0,0,-6
2004,1,10,4,30,0,0,-6
2004,1,10,5,30,0,0,-6
2004,1,10,6,30,0,0,-6
2004,1,10,7,30,0,0,-6
2004,1,10,8,30,0,0,-5.9
2004,1,10,9,30,0,0,-5.9
2004,1,10,10,30,0,0,-5.800000000000001
2004,1,10,11,30,0,0,-5.7
2004,1,10,12,30,0,0,-5.6000000000000005
2004,1,10,13,30,0,0,-5.300000000000001
2004,1,10,14,30,0,0,-3.7
2004,1,10,15,30,30,786,-0.8
2004,1,10,16,30,42,934,1.9000000000000001
2004,1,10,17,30,49,998,3.9000000000000004
2004,1,10,18,30,52,1026,5.1000000000000005
2004,1,10,19,30,53,1029,5.5
2004,1,10,20,30,50,1010,5
2004,1,10,21,30,46,975,3.6
2004,1,10,22,30,36,863,0.8
2004,1,10,23,30,30,1,-1.9000000000000001
2004,1,11,0,30,0,0,-3.2
2004,1,11,1,30,0,0,-3.8000000000000003
2004,1,11,2,30,0,0,-4.1000000000000005
2004,1,11,3,30,0,0,-4.3
2004,1,11,4,30,0,0,-4.6000000000000005
2004,1,11,5,30,0,0,-5
2004,1,11,6,30,0,0,-5.1000000000000005
2004,1,11,7,30,0,0,-5.2
2004,1,11,8,30,0,0,-5.2
2004,1,11,9,30,0,0,-5.2
2004,1,11,10,30,0,0,-5.300000000000001
2004,1,11,11,30,0,0,-5.5
2004,1,11,12,30,0,0,-5.800000000000001
2004,1,11,13,30,0,0,-6
2004,1,11,14,30,0,0,-4.4
2004,1,11,15,30,83,337,-0.8
2004,1,11,16,30,41,952,2.7
2004,1,11,17,30,48,1015,4.800000000000001
2004,1,11,18,30,52,1026,5.9
2004,1,11,19,30,53,1030,6.1000000000000005
2004,1,11,20,30,51,1009,5.6000000000000005
2004,1,11,21,30,44,962,4.3
2004,1,11,22,30,35,852,1.2000000000000002
2004,1,11,23,30,18,549,-3.1
2004,1,12,0,30,0,0,-5.800000000000001
2004,1,12,1,30,0,0,-6.6000000000000005
2004,1,12,2,30,0,0,-6.9
2004,1,12,3,30,0,0,-7.2
2004,1,12,4,30,0,0,-7.5
2004,1,12,5,30,0,0,-7.7
2004,1,12,6,30,0,0,-7.9
2004,1,12,7,30,0,0,-8.1
2004,1,12,8,30,0,0,-8.3
2004,1,12,9,30,0,0,-8.5
2004,1,12,10,30,0,0,-8.6
2004,1,12,11,30,0,0,-8.700000000000001
2004,1,12,12,30,0,0,-8.8
2004,1,12,13,30,0,0,-8.9
2004,1,12,14,30,0,0,-7.1000000000000005
2004,1,12,15,30,31,806,-2.8000000000000003
2004,1,12,16,30,42,953,1.2000000000000002
2004,1,12,17,30,49,1016,3.7
2004,1,12,18,30,53,1043,4.9
2004,1,12,19,30,53,1047,5.300000000000001
2004,1,12,20,30,51,1029,5.1000000000000005
2004,1,12,21,30,45,980,4
2004,1,12,22,30,35,873,0.9
2004,1,12,23,30,18,579,-3.4000000000000004
2004,1,13,0,30,0,0,-6.5
2004,1,13,1,30,0,0,-8
2004,1,13,2,30,0,0,-8.6
2004,1,13,3,30,0,0,-9
2004,1,13,4,30,0,0,-9.200000000000001
2004,1,13,5,30,0,0,-9.4
2004,1,13,6,30,0,0,-9.600000000000001
2004,1,13,7,30,0,0,-9.700000000000001
2004,1,13,8,30,0,0,-9.9
2004,1,13,9,30,0,0,-9.700000000000001
2004,1,13,10,30,0,0,-9.200000000000001
2004,1,13,11,30,0,0,-8.8
2004,1,13,12,30,0,0,-8.5
2004,1,13,13,30,0,0,-8.200000000000001
2004,1,13,14,30,0,0,-6.1000000000000005
2004,1,13,15,30,31,808,-2.5
2004,1,13,16,30,42,954,0.8
2004,1,13,17,30,50,1017,3
2004,1,13,18,30,54,1044,4.1000000000000005
2004,1,13,19,30,54,1048,4.5
2004,1,13,20,30,52,1030,4.2
2004,1,13,21,30,46,982,2.9000000000000004
2004,1,13,22,30,36,876,0.1
2004,1,13,23,30,19,587,-2.9000000000000004
2004,1,14,0,30,0,0,-4.5
2004,1,14,1,30,0,0,-5.4
2004,1,14,2,30,0,0,-5.6000000000000005
2004,1,14,3,30,0,0,-5.6000000000000005
2004,1,14,4,30,0,0,-5.7
2004,1,14,5,30,0,0,-5.800000000000001
2004,1,14,6,30,0,0,-5.9
2004,1,14,7,30,0,0,-6.1000000000000005
2004,1,14,8,30,0,0,-6.300000000000001
2004,1,14,9,30,0,0,-6.6000000000000005
2004,1,14,10,30,0,0,-6.800000000000001
2004,1,14,11,30,0,0,-6.9
2004,1,14,12,30,0,0,-7
2004,1,14,13,30,0,0,-6.800000000000001
2004,1,14,14,30,0,0,-4.800000000000001
2004,1,14,15,30,30,777,-0.9
2004,1,14,16,30,41,925,2.9000000000000004
2004,1,14,17,30,48,989,5.4
2004,1,14,18,30,52,1017,6.5
2004,1,14,19,30,52,1021,7
2004,1,14,20,30,198,522,7.1000000000000005
2004,1,14,21,30,162,463,6.300000000000001
2004,1,14,22,30,155,27,4.1000000000000005
2004,1,14,23,30,43,18,1.8
2004,1,15,0,30,0,0,0.30000000000000004
2004,1,15,1,30,0,0,-0.9
2004,1,15,2,30,0,0,-2.2
2004,1,15,3,30,0,0,-3.2
2004,1,15,4,30,0,0,-4.1000000000000005
2004,1,15,5,30,0,0,-4.7
2004,1,15,6,30,0,0,-5.2
2004,1,15,7,30,0,0,-5.800000000000001
2004,1,15,8,30,0,0,-6.2
2004,1,15,9,30,0,0,-6.5
2004,1,15,10,30,0,0,-6.7
2004,1,15,11,30,0,0,-6.9
2004,1,15,12,30,0,0,-6.9
2004,1,15,13,30,0,0,-6.6000000000000005
2004,1,15,14,30,0,0,-4.4
2004,1,15,15,30,109,31,-1.1
2004,1,15,16,30,193,234,1.4000000000000001
2004,1,15,17,30,273,230,3.3000000000000003
2004,1,15,18,30,202,554,4.5
2004,1,15,19,30,329,207,4.9
2004,1,15,20,30,297,160,4.9
2004,1,15,21,30,230,128,4
2004,1,15,22,30,146,99,1.7000000000000002
2004,1,15,23,30,32,1,-0.8
2004,1,16,0,30,0,0,-2.2
2004,1,16,1,30,0,0,-2.6
2004,1,16,2,30,0,0,-2.5
2004,1,16,3,30,0,0,-2.5
2004,1,16,4,30,0,0,-2.9000000000000004
2004,1,16,5,30,0,0,-3.5
2004,1,16,6,30,0,0,-4.2
2004,1,16,7,30,0,0,-4.6000000000000005
2004,1,16,8,30,0,0,-4.800000000000001
2004,1,16,9,30,0,0,-5
2004,1,16,10,30,0,0,-5.300000000000001
2004,1,16,11,30,0,0,-5.9
2004,1,16,12,30,0,0,-6.5
2004,1,16,13,30,0,0,-6.6000000000000005
2004,1,16,14,30,0,0,-5.1000000000000005
2004,1,16,15,30,110,96,-2
2004,1,16,16,30,204,78,0.5
2004,1,16,17,30,260,95,1.8
2004,1,16,18,30,291,55,2.5
2004,1,16,19,30,248,16,2.6
2004,1,16,20,30,238,20,2.4000000000000004
2004,1,16,21,30,148,6,1.6
2004,1,16,22,30,100,5,0.1
2004,1,16,23,30,22,0,-2.2
2004,1,17,0,30,0,0,-4.2
2004,1,17,1,30,0,0,-5.4
2004,1,17,2,30,0,0,-6.2
2004,1,17,3,30,0,0,-6.9
2004,1,17,4,30,0,0,-7.4
2004,1,17,5,30,0,0,-7.6000000000000005
2004,1,17,6,30,0,0,-7.6000000000000005
2004,1,17,7,30,0,0,-7.7
2004,1,17,8,30,0,0,-7.9
2004,1,17,9,30,0,0,-7.9
2004,1,17,10,30,0,0,-8
2004,1,17,11,30,0,0,-8
2004,1,17,12,30,0,0,-8
2004,1,17,13,30,0,0,-7.9
2004,1,17,14,30,0,0,-6.7
2004,1,17,15,30,122,62,-4
2004,1,17,16,30,162,417,-1.3
2004,1,17,17,30,214,465,0.5
2004,1,17,18,30,213,564,1.4000000000000001
2004,1,17,19,30,375,210,1.8
2004,1,17,20,30,52,1019,1.8
2004,1,17,21,30,51,966,1.1
2004,1,17,22,30,41,862,-1.2000000000000002
2004,1,17,23,30,45,2,-3.5
2004,1,18,0,30,0,0,-4.1000000000000005
2004,1,18,1,30,0,0,-4.5
2004,1,18,2,30,0,0,-4.9
2004,1,18,3,30,0,0,-5.2
2004,1,18,4,30,0,0,-5.800000000000001
2004,1,18,5,30,0,0,-6.7
2004,1,18,6,30,0,0,-7.9
2004,1,18,7,30,0,0,-9.1
2004,1,18,8,30,0,0,-10.200000000000001
2004,1,18,9,30,0,0,-10.8
2004,1,18,10,30,0,0,-10.8
2004,1,18,11,30,0,0,-10.3
2004,1,18,12,30,0,0,-9.600000000000001
2004,1,18,13,30,0,0,-9.1
2004,1,18,14,30,11,336,-7.2
2004,1,18,15,30,35,789,-4.1000000000000005
2004,1,18,16,30,48,935,-1.2000000000000002
2004,1,18,17,30,54,1001,0.9
2004,1,18,18,30,60,1027,1.9000000000000001
2004,1,18,19,30,61,1032,2.2
2004,1,18,20,30,209,530,1.9000000000000001
2004,1,18,21,30,195,422,0.8
2004,1,18,22,30,145,41,-1.6
2004,1,18,23,30,46,5,-4.5
2004,1,19,0,30,0,0,-6.6000000000000005
2004,1,19,1,30,0,0,-7.300000000000001
2004,1,19,2,30,0,0,-7
2004,1,19,3,30,0,0,-6.7
2004,1,19,4,30,0,0,-6.9
2004,1,19,5,30,0,0,-7.1000000000000005
2004,1,19,6,30,0,0,-7.300000000000001
2004,1,19,7,30,0,0,-7.5
2004,1,19,8,30,0,0,-7.5
2004,1,19,9,30,0,0,-7.5
2004,1,19,10,30,0,0,-7.300000000000001
2004,1,19,11,30,0,0,-7.1000000000000005
2004,1,19,12,30,0,0,-6.7
2004,1,19,13,30,0,0,-6
2004,1,19,14,30,8,0,-5.1000000000000005
2004,1,19,15,30,99,304,-3.6
2004,1,19,16,30,198,249,-2
2004,1,19,17,30,227,420,-0.9
2004,1,19,18,30,268,20,-0.30000000000000004
2004,1,19,19,30,97,0,-0.2
2004,1,19,20,30,119,1,-0.6000000000000001
2004,1,19,21,30,20,0,-1.6
2004,1,19,22,30,145,23,-2.9000000000000004
2004,1,19,23,30,38,1,-4
2004,1,20,0,30,0,0,-4.800000000000001
2004,1,20,1,30,0,0,-5.4
2004,1,20,2,30,0,0,-5.800000000000001
2004,1,20,3,30,0,0,-6
2004,1,20,4,30,0,0,-6
2004,1,20,5,30,0,0,-6.1000000000000005
2004,1,20,6,30,0,0,-6.1000000000000005
2004,1,20,7,30,0,0,-6.300000000000001
2004,1,20,8,30,0,0,-6.5
2004,1,20,9,30,0,0,-6.800000000000001
2004,1,20,10,30,0,0,-7.2
2004,1,20,11,30,0,0,-7.6000000000000005
2004,1,20,12,30,0,0,-7.9
2004,1,20,13,30,0,0,-8
2004,1,20,14,30,5,0,-7.300000000000001
2004,1,20,15,30,88,4,-6.1000000000000005
2004,1,20,16,30,217,35,-5.300000000000001
2004,1,20,17,30,295,47,-4.800000000000001
2004,1,20,18,30,254,8,-4.4
2004,1,20,19,30,308,20,-4.4
2004,1,20,20,30,250,11,-4.7
2004,1,20,21,30,231,24,-5.2
2004,1,20,22,30,134,10,-5.800000000000001
2004,1,20,23,30,33,0,-6.6000000000000005
2004,1,21,0,30,0,0,-7.4
2004,1,21,1,30,0,0,-8.1
2004,1,21,2,30,0,0,-8.6
2004,1,21,3,30,0,0,-8.9
2004,1,21,4,30,0,0,-9.1
2004,1,21,5,30,0,0,-9.200000000000001
2004,1,21,6,30,0,0,-9.3
2004,1,21,7,30,0,0,-9.600000000000001
2004,1,21,8,30,0,0,-10.3
2004,1,21,9,30,0,0,-11.200000000000001
2004,1,21,10,30,0,0,-12.100000000000001
2004,1,21,11,30,0,0,-12.9
2004,1,21,12,30,0,0,-13.600000000000001
2004,1,21,13,30,0,0,-13.700000000000001
2004,1,21,14,30,13,299,-11.600000000000001
2004,1,21,15,30,41,763,-7.4
2004,1,21,16,30,55,918,-3.8000000000000003
2004,1,21,17,30,64,986,-1.8
2004,1,21,18,30,71,1011,-0.8
2004,1,21,19,30,72,1015,-0.6000000000000001
2004,1,21,20,30,70,994,-0.9
2004,1,21,21,30,65,941,-1.8
2004,1,21,22,30,52,832,-3.9000000000000004
2004,1,21,23,30,28,566,-6.2
2004,1,22,0,30,0,0,-7.300000000000001
2004,1,22,1,30,0,0,-7.6000000000000005
2004,1,22,2,30,0,0,-7.7
2004,1,22,3,30,0,0,-8.1
2004,1,22,4,30,0,0,-8.6
2004,1,22,5,30,0,0,-9.1
2004,1,22,6,30,0,0,-9.600000000000001
2004,1,22,7,30,0,0,-10
2004,1,22,8,30,0,0,-10.5
2004,1,22,9,30,0,0,-11
2004,1,22,10,30,0,0,-11.5
2004,1,22,11,30,0,0,-11.8
2004,1,22,12,30,0,0,-11.9
2004,1,22,13,30,0,0,-11.8
2004,1,22,14,30,9,0,-10.3
2004,1,22,15,30,7,0,-7.4
2004,1,22,16,30,122,2,-4.2
2004,1,22,17,30,286,258,-1.9000000000000001
2004,1,22,18,30,370,211,-0.8
2004,1,22,19,30,58,1027,-0.5
2004,1,22,20,30,56,1010,-0.7000000000000001
2004,1,22,21,30,51,977,-1.4000000000000001
2004,1,22,22,30,40,885,-3.3000000000000003
2004,1,22,23,30,24,642,-5.5
2004,1,23,0,30,0,0,-6.7
2004,1,23,1,30,0,0,-7.1000000000000005
2004,1,23,2,30,0,0,-7.1000000000000005
2004,1,23,3,30,0,0,-6.9
2004,1,23,4,30,0,0,-6.800000000000001
2004,1,23,5,30,0,0,-6.6000000000000005
2004,1,23,6,30,0,0,-6.4
2004,1,23,7,30,0,0,-6.300000000000001
2004,1,23,8,30,0,0,-6.1000000000000005
2004,1,23,9,30,0,0,-6
2004,1,23,10,30,0,0,-5.800000000000001
2004,1,23,11,30,0,0,-5.6000000000000005
2004,1,23,12,30,0,0,-5.4
2004,1,23,13,30,0,0,-5
2004,1,23,14,30,11,0,-3.6
2004,1,23,15,30,116,165,-1.1
2004,1,23,16,30,173,15,1.3
2004,1,23,17,30,300,171,2.8000000000000003
2004,1,23,18,30,336,243,3.6
2004,1,23,19,30,343,250,3.8000000000000003
2004,1,23,20,30,281,57,3.6
2004,1,23,21,30,227,45,2.7
2004,1,23,22,30,126,13,0.7000000000000001
2004,1,23,23,30,52,6,-1.5
2004,1,24,0,30,0,0,-2.7
2004,1,24,1,30,0,0,-3.2
2004,1,24,2,30,0,0,-3.5
2004,1,24,3,30,0,0,-3.6
2004,1,24,4,30,0,0,-3.5
2004,1,24,5,30,0,0,-3.3000000000000003
2004,1,24,6,30,0,0,-3.2
2004,1,24,7,30,0,0,-3.4000000000000004
2004,1,24,8,30,0,0,-3.7
2004,1,24,9,30,0,0,-4.2
2004,1,24,10,30,0,0,-4.7
2004,1,24,11,30,0,0,-4.9
2004,1,24,12,30,0,0,-4.800000000000001
2004,1,24,13,30,0,0,-4.4
2004,1,24,14,30,12,0,-3
2004,1,24,15,30,76,3,-0.6000000000000001
2004,1,24,16,30,218,63,1.6
2004,1,24,17,30,58,993,3.3000000000000003
2004,1,24,18,30,62,1020,4.2
2004,1,24,19,30,63,1025,4.5
2004,1,24,20,30,59,1011,4.4
2004,1,24,21,30,51,972,3.3000000000000003
2004,1,24,22,30,41,879,0.30000000000000004
2004,1,24,23,30,25,643,-3.6
2004,1,25,0,30,0,0,-5.9
2004,1,25,1,30,0,0,-6.2
2004,1,25,2,30,0,0,-5.7
2004,1,25,3,30,0,0,-5.6000000000000005
2004,1,25,4,30,0,0,-6.1000000000000005
2004,1,25,5,30,0,0,-6.7
2004,1,25,6,30,0,0,-7.1000000000000005
2004,1,25,7,30,0,0,-7.2
2004,1,25,8,30,0,0,-7.2
2004,1,25,9,30,0,0,-7
2004,1,25,10,30,0,0,-6.800000000000001
2004,1,25,11,30,0,0,-6.5
2004,1,25,12,30,0,0,-6.2
2004,1,25,13,30,0,0,-5.800000000000001
2004,1,25,14,30,10,0,-5.1000000000000005
2004,1,25,15,30,124,178,-3.7
2004,1,25,16,30,226,206,-2.5
